input technique,input type,subject id,timestamp,time needed in ms,input
default,key pressed,1,2017-06-21 11:32:27.424094,0.334215,"i"
default,key pressed,1,2017-06-21 11:32:27.774244,0.350104,"f"
default,key pressed,1,2017-06-21 11:32:28.126315,0.352004,"u"
default,key pressed,1,2017-06-21 11:32:28.406253,0.279875,"l"
default,word typed,1,2017-06-21 11:32:28.406437,1.556139,"tiful"
default,key pressed,1,2017-06-21 11:32:28.575925,0.169600," "
default,key pressed,1,2017-06-21 11:32:28.949536,0.373540,"h"
default,key pressed,1,2017-06-21 11:32:29.103087,0.153409,"o"
default,key pressed,1,2017-06-21 11:32:29.861708,0.758645,"w"
default,key pressed,1,2017-06-21 11:32:30.227349,0.365505,"n"
default,word typed,1,2017-06-21 11:32:30.227549,1.821090," hown"
default,key pressed,1,2017-06-21 11:32:30.756247,0.528839,"s"
default,key pressed,1,2017-06-21 11:32:30.913020,0.156771," "
default,key pressed,1,2017-06-21 11:32:31.113380,0.200301,"a"
default,key pressed,1,2017-06-21 11:32:31.314234,0.200659,"r"
default,key pressed,1,2017-06-21 11:32:31.412763,0.098404,"e"
default,word typed,1,2017-06-21 11:32:31.412992,1.185423,"s are"
default,key pressed,1,2017-06-21 11:32:31.531499,0.118665," "
default,key pressed,1,2017-06-21 11:32:31.752170,0.220606,"e"
default,key pressed,1,2017-06-21 11:32:32.146831,0.394597,"x"
default,key pressed,1,2017-06-21 11:32:32.416929,0.269954,"p"
default,key pressed,1,2017-06-21 11:32:32.583034,0.166004,"e"
default,word typed,1,2017-06-21 11:32:32.583828,1.170770," expe"
default,key pressed,1,2017-06-21 11:32:32.748327,0.165337,"n"
default,key pressed,1,2017-06-21 11:32:33.137002,0.388563,"s"
default,key pressed,1,2017-06-21 11:32:33.329311,0.192273,"i"
default,key pressed,1,2017-06-21 11:32:33.657836,0.328461,"v"
default,key pressed,1,2017-06-21 11:32:33.794256,0.136251,"e"
default,word typed,1,2017-06-21 11:32:33.795077,1.211097,"nsive"
default,sentence typed,1,2017-06-21 11:32:34.221377,15.072480,"jim quickly realized that beautiful howns are expensive"
default,key pressed,1,2017-06-21 11:32:35.008169,1.213889,"m"
default,key pressed,1,2017-06-21 11:32:35.215618,0.207449,"y"
default,key pressed,1,2017-06-21 11:32:35.303121,0.087371," "
default,key pressed,1,2017-06-21 11:32:35.513850,0.210671,"g"
default,key pressed,1,2017-06-21 11:32:35.638387,0.124479,"i"
default,word typed,1,2017-06-21 11:32:35.638694,1.843614,"my gi"
default,key pressed,1,2017-06-21 11:32:35.934588,0.296137,"r"
default,key pressed,1,2017-06-21 11:32:36.218642,0.283991,"l"
default,key pressed,1,2017-06-21 11:32:36.411775,0.193067," "
default,key pressed,1,2017-06-21 11:32:36.557591,0.145758,"w"
default,key pressed,1,2017-06-21 11:32:36.700817,0.143162,"o"
default,word typed,1,2017-06-21 11:32:36.701429,1.062703,"rl wo"
default,key pressed,1,2017-06-21 11:32:36.894148,0.193267,"v"
default,key pressed,1,2017-06-21 11:32:37.003808,0.109600,"e"
default,key pressed,1,2017-06-21 11:32:37.129476,0.125599," "
default,key pressed,1,2017-06-21 11:32:37.323287,0.193752,"s"
default,key pressed,1,2017-06-21 11:32:37.426029,0.102678,"i"
default,word typed,1,2017-06-21 11:32:37.426437,0.724839,"ve si"
default,key pressed,1,2017-06-21 11:32:38.114959,0.688867,"x"
default,key pressed,1,2017-06-21 11:32:38.367975,0.252952," "
default,key pressed,1,2017-06-21 11:32:38.834899,0.466864,"d"
default,key pressed,1,2017-06-21 11:32:39.006835,0.171872,"o"
default,key pressed,1,2017-06-21 11:32:39.364423,0.357527,"z"
default,word typed,1,2017-06-21 11:32:39.364959,1.938639,"x doz"
default,key pressed,1,2017-06-21 11:32:39.544921,0.180430,"e"
default,key pressed,1,2017-06-21 11:32:39.740441,0.195458,"n"
default,key pressed,1,2017-06-21 11:32:39.864211,0.123706," "
default,key pressed,1,2017-06-21 11:32:40.468388,0.604051,"p"
default,key pressed,1,2017-06-21 11:32:40.700962,0.232517,"l"
default,word typed,1,2017-06-21 11:32:40.701146,1.336176,"en pl"
default,key pressed,1,2017-06-21 11:32:40.832275,0.131246,"a"
default,key pressed,1,2017-06-21 11:32:41.038642,0.206301,"i"
default,key pressed,1,2017-06-21 11:32:41.200411,0.161706,"d"
default,key pressed,1,2017-06-21 11:32:41.347879,0.147404," "
default,key pressed,1,2017-06-21 11:32:41.539189,0.191170,"j"
default,word typed,1,2017-06-21 11:32:41.539845,0.838662,"aid j"
default,key pressed,1,2017-06-21 11:32:41.686050,0.146809,"a"
default,key pressed,1,2017-06-21 11:32:41.940737,0.254620,"c"
default,key pressed,1,2017-06-21 11:32:42.087650,0.146853,"k"
default,key pressed,1,2017-06-21 11:32:42.217563,0.129847,"e"
default,key pressed,1,2017-06-21 11:32:42.496834,0.279213,"t"
default,word typed,1,2017-06-21 11:32:42.497097,0.957229,"acket"
default,key pressed,1,2017-06-21 11:32:42.799772,0.302872,"s"
default,key pressed,1,2017-06-21 11:32:42.903515,0.103680," "
default,key pressed,1,2017-06-21 11:32:43.412892,0.509309,"b"
default,key pressed,1,2017-06-21 11:32:43.586315,0.173293,"e"
default,key pressed,1,2017-06-21 11:32:43.899556,0.313182,"f"
default,word typed,1,2017-06-21 11:32:43.900288,1.403158,"s bef"
default,key pressed,1,2017-06-21 11:32:44.080872,0.181259,"o"
default,key pressed,1,2017-06-21 11:32:44.188692,0.107752,"r"
default,key pressed,1,2017-06-21 11:32:44.352450,0.163631,"e"
default,key pressed,1,2017-06-21 11:32:44.496891,0.144281," "
default,key pressed,1,2017-06-21 11:32:45.114162,0.617368,"h"
default,word typed,1,2017-06-21 11:32:45.114346,1.214049,"ore h"
default,key pressed,1,2017-06-21 11:32:45.297214,0.182987,"e"
default,key pressed,1,2017-06-21 11:32:45.410282,0.113003," "
default,key pressed,1,2017-06-21 11:32:45.854537,0.444190,"q"
default,key pressed,1,2017-06-21 11:32:46.045389,0.190789,"u"
default,key pressed,1,2017-06-21 11:32:46.198736,0.153282,"i"
default,word typed,1,2017-06-21 11:32:46.198915,1.084551,"e qui"
default,key pressed,1,2017-06-21 11:32:46.522116,0.323317,"t"
