input technique,input type,subject id,timestamp,time needed in ms,input
novel,key pressed,2,2017-06-21 14:53:33.483429,0.033950,"q"
novel,key pressed,2,2017-06-21 14:53:34.626669,1.143216,"b"
novel,word typed,2,2017-06-21 14:53:34.626733,3.020825,"ick b"
novel,key pressed,2,2017-06-21 14:53:36.298489,1.671787,"f"
novel,key pressed,2,2017-06-21 14:53:37.595564,1.297053,"j"
novel,key pressed,2,2017-06-21 14:53:38.611758,1.016167,"o"
novel,key pressed,2,2017-06-21 14:53:39.828236,1.216454,"t"
novel,key pressed,2,2017-06-21 14:53:40.769876,0.941613,"l"
novel,word typed,2,2017-06-21 14:53:40.769942,6.143203,"the l"
novel,key pressed,2,2017-06-21 14:53:41.719732,0.949832,"d"
novel,sentence typed,2,2017-06-21 14:53:42.597712,10.991776,"the quick brown fox jumps over the lazy dog "
novel,key pressed,2,2017-06-21 14:53:43.439694,1.719937,"t"
novel,key pressed,2,2017-06-21 14:53:44.396458,0.956737,"f"
novel,key pressed,2,2017-06-21 14:53:45.512200,1.115715,"b"
novel,key pressed,2,2017-06-21 14:53:46.443958,0.931720,"q"
novel,key pressed,2,2017-06-21 14:53:47.250495,0.806514," "
novel,word typed,2,2017-06-21 14:53:47.250559,6.480611,"xing "
novel,key pressed,2,2017-06-21 14:53:47.826320,0.575801,"w"
novel,key pressed,2,2017-06-21 14:53:49.526598,1.700243,"j"
novel,key pressed,2,2017-06-21 14:53:50.485290,0.958669,"q"
novel,sentence typed,2,2017-06-21 14:53:51.550844,8.953094,"the five boxing wizards jump quickly "
novel,key pressed,2,2017-06-21 14:53:52.573934,2.088615,"j"
novel,key pressed,2,2017-06-21 14:53:53.882199,1.308238,"l"
novel,key pressed,2,2017-06-21 14:53:54.871220,0.988991,"m"
novel,key pressed,2,2017-06-21 14:53:55.930633,1.059356,"b"
novel,key pressed,2,2017-06-21 14:53:56.989094,1.058471,"s"
novel,word typed,2,2017-06-21 14:53:56.989157,9.738593,"big s"
novel,key pressed,2,2017-06-21 14:53:58.519891,1.530763,"o"
novel,key pressed,2,2017-06-21 14:53:59.321514,0.801601,"q"
novel,sentence typed,2,2017-06-21 14:54:00.725299,9.174438,"jackdaws love my big sphinx of quartz "
novel,key pressed,2,2017-06-21 14:54:01.595576,2.274035,"j"
novel,key pressed,2,2017-06-21 14:54:02.564392,0.968786,"q"
novel,key pressed,2,2017-06-21 14:54:03.865524,1.301063,"r"
novel,key pressed,2,2017-06-21 14:54:05.012574,1.147041,"t"
novel,key pressed,2,2017-06-21 14:54:06.022719,1.010119,"b"
novel,word typed,2,2017-06-21 14:54:06.022790,9.033624,"hat b"
novel,key pressed,2,2017-06-21 14:54:07.265375,1.242632,"g"
novel,key pressed,2,2017-06-21 14:54:08.382343,1.116939,"a"
novel,key pressed,2,2017-06-21 14:54:09.210191,0.827816,"e"
novel,sentence typed,2,2017-06-21 14:54:10.183943,9.458614,"jim quickly realized that beautiful gowns are expensive "
novel,key pressed,2,2017-06-21 14:54:11.106359,1.896146,"c"
novel,key pressed,2,2017-06-21 14:54:11.951416,0.845030,"f"
novel,key pressed,2,2017-06-21 14:54:13.138721,1.187275,"b"
novel,key pressed,2,2017-06-21 14:54:14.343192,1.204440,"m"
novel,key pressed,2,2017-06-21 14:54:15.659575,1.316357,"v"
novel,word typed,2,2017-06-21 14:54:15.659754,9.636949,"any v"
novel,key pressed,2,2017-06-21 14:54:16.495606,0.835999,"e"
novel,key pressed,2,2017-06-21 14:54:17.766482,1.270850,"o"
novel,key pressed,2,2017-06-21 14:54:19.058555,1.292046,"j"
novel,sentence typed,2,2017-06-21 14:54:19.920450,9.736481,"crazy Frederick bought many very exquisite opal jewels "
novel,key pressed,2,2017-06-21 14:54:20.875259,1.816678,"m"
novel,key pressed,2,2017-06-21 14:54:21.647671,0.772388,"g"
novel,key pressed,2,2017-06-21 14:54:22.576210,0.928509,"w"
novel,key pressed,2,2017-06-21 14:54:23.513892,0.937656,"s"
novel,key pressed,2,2017-06-21 14:54:24.382021,0.868103,"d"
novel,word typed,2,2017-06-21 14:54:24.382090,8.722337,"six d"
novel,key pressed,2,2017-06-21 14:54:25.874381,1.492331,"p"
novel,key pressed,2,2017-06-21 14:54:27.061894,1.187487,"j"
novel,key pressed,2,2017-06-21 14:54:27.999490,0.937566,"b"
novel,key pressed,2,2017-06-21 14:54:29.315667,1.316154,"d"
novel,key pressed,2,2017-06-21 14:54:29.978316,0.662623," "
novel,word typed,2,2017-06-21 14:54:29.978411,5.596312,"fore "
novel,key pressed,2,2017-06-21 14:54:30.128360,0.150019,"h"
novel,key pressed,2,2017-06-21 14:54:31.632045,1.503656,"q"
novel,sentence typed,2,2017-06-21 14:54:32.473773,12.553299,"my girl wove six dozen plaid jackets before he quit "
novel,key pressed,2,2017-06-21 14:54:33.567596,1.935523,"t"
novel,key pressed,2,2017-06-21 14:54:34.744930,1.177305,"q"
novel,key pressed,2,2017-06-21 14:54:35.966601,1.221643,"o"
novel,key pressed,2,2017-06-21 14:54:36.950417,0.983793,"g"
novel,key pressed,2,2017-06-21 14:54:38.084424,1.133981,"j"
novel,word typed,2,2017-06-21 14:54:38.084527,8.106102,"lin j"
novel,key pressed,2,2017-06-21 14:54:39.265785,1.181331,"a"
novel,key pressed,2,2017-06-21 14:54:40.375602,1.109787,"t"
novel,key pressed,2,2017-06-21 14:54:41.497600,1.121947,"l"
novel,key pressed,2,2017-06-21 14:54:42.674833,1.177234,"d"
novel,sentence typed,2,2017-06-21 14:54:43.509659,11.035846,"the quick onyx goblin jumps above the lazy dwarf "
novel,test finished,2,2017-06-21 14:54:43.510066,71.904178,


